mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0.5	2	2/4	1/8	3/8		1			firstMeasure	2
2	1	1/2	2.0	2	2/4	1/2	0						3
3	2	5/2	2.0	2	2/4	1/2	0						4
4	3	9/2	2.0	2	2/4	1/2	0				line		5
5	4	13/2	2.0	2	2/4	1/2	0						6
6	5	17/2	2.0	2	2/4	1/2	0						7
7	6	21/2	2.0	2	2/4	1/2	0						8
8	7	25/2	2.0	2	2/4	1/2	0				line		9
9	8	29/2	2.0	2	2/4	1/2	0						10
10	9	33/2	2.0	2	2/4	1/2	0						11
11	10	37/2	2.0	2	2/4	1/2	0						12
12	11	41/2	2.0	2	2/4	1/2	0				line		13
13	12	45/2	2.0	2	2/4	1/2	0						14
14	13	49/2	2.0	2	2/4	1/2	0						15
15	14	53/2	2.0	2	2/4	1/2	0				line		16
16	15	57/2	2.0	2	2/4	1/2	0						17
17	16	61/2	2.0	2	2/4	1/2	0						18
18	17	65/2	2.0	2	2/4	1/2	0						19
19	18	69/2	2.0	2	2/4	1/2	0				line		20
20	19	73/2	2.0	2	2/4	1/2	0						21
21	20	77/2	2.0	2	2/4	1/2	0						22
22	21	81/2	2.0	2	2/4	1/2	0				line		23
23	22	85/2	2.0	2	2/4	1/2	0						24
24	23	89/2	2.0	2	2/4	1/2	0						25
25	24	93/2	2.0	2	2/4	1/2	0				line		26
26	25	97/2	2.0	2	2/4	1/2	0						27
27	26	101/2	2.0	2	2/4	1/2	0						28
28	27	105/2	2.0	2	2/4	1/2	0						29
29	28	109/2	1.5	2	2/4	3/8	0				line	end	1, 30
30	28	56	0.5	2	2/4	1/8	3/8		1	start-repeat		start	31
31	29	113/2	2.0	2	2/4	1/2	0						32
32	30	117/2	2.0	2	2/4	1/2	0						33
33	31	121/2	2.0	2	2/4	1/2	0				line		34
34	32	125/2	2.0	2	2/4	1/2	0						35
35	33	129/2	2.0	2	2/4	1/2	0				line		36
36	34	133/2	2.0	2	2/4	1/2	0						37
37	35	137/2	2.0	2	2/4	1/2	0				line		38
38	36	141/2	2.0	2	2/4	1/2	0						39
39	37	145/2	2.0	2	2/4	1/2	0						40
40	38	149/2	2.0	2	2/4	1/2	0				line		41
41	39	153/2	2.0	2	2/4	1/2	0						42
42	40	157/2	2.0	2	2/4	1/2	0						43
43	41	161/2	2.0	2	2/4	1/2	0						44
44	42	165/2	2.0	2	2/4	1/2	0				line		45
45	43	169/2	2.0	2	2/4	1/2	0						46
46	44	173/2	2.0	2	2/4	1/2	0						47
47	45	177/2	2.0	2	2/4	1/2	0						48
48	46	181/2	2.0	2	2/4	1/2	0				line		49
49	47	185/2	2.0	2	2/4	1/2	0						50
50	48	189/2	2.0	2	2/4	1/2	0						51
51	49	193/2	2.0	2	2/4	1/2	0						52
52	50	197/2	2.0	2	2/4	1/2	0				line		53
53	51	201/2	2.0	2	2/4	1/2	0						54
54	52	205/2	2.0	2	2/4	1/2	0						55
55	53	209/2	2.0	2	2/4	1/2	0						56
56	54	213/2	2.0	2	2/4	1/2	0						57
57	55	217/2	2.0	2	2/4	1/2	0				line		58
58	56	221/2	2.0	2	2/4	1/2	0						59
59	57	225/2	2.0	2	2/4	1/2	0						60
60	58	229/2	2.0	2	2/4	1/2	0						61
61	59	233/2	2.0	2	2/4	1/2	0				line		62
62	60	237/2	2.0	2	2/4	1/2	0						63
63	61	241/2	2.0	2	2/4	1/2	0						64
64	62	245/2	2.0	2	2/4	1/2	0						65
65	63	249/2	2.0	2	2/4	1/2	0				line		66
66	64	253/2	2.0	2	2/4	1/2	0						67
67	65	257/2	2.0	2	2/4	1/2	0						68
68	66	261/2	2.0	2	2/4	1/2	0				line		69
69	67	265/2	2.0	2	2/4	1/2	0						70
70	68	269/2	2.0	2	2/4	1/2	0						71
71	69	273/2	2.0	2	2/4	1/2	0						72
72	70	277/2	2.0	2	2/4	1/2	0				line		73
73	71	281/2	2.0	2	2/4	1/2	0						74
74	72	285/2	2.0	2	2/4	1/2	0						75
75	73	289/2	2.0	2	2/4	1/2	0						76
76	74	293/2	2.0	2	2/4	1/2	0				line		77
77	75	297/2	2.0	2	2/4	1/2	0						78
78	76	301/2	2.0	2	2/4	1/2	0						79
79	77	305/2	2.0	2	2/4	1/2	0						80
80	78	309/2	2.0	2	2/4	1/2	0				line		81
81	79	313/2	2.0	2	2/4	1/2	0						82
82	80	317/2	2.0	2	2/4	1/2	0						83
83	81	321/2	2.0	2	2/4	1/2	0						84
84	82	325/2	2.0	2	2/4	1/2	0						85
85	83	329/2	1.5	2	2/4	3/8	0				section	end	30, -1
